order_id,order_datetime,customer_id,city,restaurant,cuisine,quantity,item_price,discount,gross_amount,revenue,delivery_time_min,status,rating
11704,2024-11-14 03:00:00,17451,Chennai,Pizza Hub CHE,North Indian,5,280,0.06,1400,1310.0,31,Delivered,4.4
3607,2024-11-14 03:20:00,16017,Delhi,Karol Bagh Biryani,Desserts,5,180,0.1,900,810.31,34,Delivered,4.8
11633,2024-11-14 03:20:00,13455,Chennai,Velachery Biryani,North Indian,2,280,0.09,560,511.27,29,Delivered,4.5
585,2024-11-14 03:20:00,19166,Mumbai,Andheri Spice,Biryani,5,320,0.03,1600,1545.82,39,Delivered,3.9
1891,2024-11-14 03:30:00,16079,Pune,FC Road Spice,North Indian,3,280,0.09,840,764.83,18,Delivered,4.6
5832,2024-11-14 03:30:00,18065,Bengaluru,Darshini Express,North Indian,4,280,0.06,1120,1052.1,36,Delivered,4.4
7922,2024-11-14 03:40:00,11643,Mumbai,Carter Desserts,South Indian,1,220,0.06,220,206.97,36,Delivered,4.1
5389,2024-11-14 03:50:00,13420,Pune,Burger Bay PNE,Burgers,1,250,0.17,250,206.64,33,Delivered,4.4
1394,2024-11-14 04:10:00,18085,Mumbai,Andheri Spice,North Indian,2,280,0.07,560,519.87,27,Delivered,4.2
4309,2024-11-14 04:40:00,12128,Hyderabad,Nizam Bites,Pizza,2,450,0.23,900,690.0,34,Delivered,4.4
4388,2024-11-14 04:50:00,13547,Hyderabad,Bawarchi,Chinese,3,300,0.05,900,857.21,39,Delivered,4.5
8524,2024-11-14 05:20:00,15118,Hyderabad,Paradise,North Indian,2,280,0.06,560,527.17,35,Delivered,4.4
10613,2024-11-14 05:20:00,11811,Delhi,GK Desserts,South Indian,4,220,0.05,880,840.1,33,Delivered,4.6
5015,2024-11-14 05:40:00,16229,Hyderabad,Pizza Hub HYD,Burgers,2,250,0.12,500,438.36,29,Delivered,4.6
10451,2024-11-14 05:50:00,11554,Hyderabad,Pizza Hub HYD,Biryani,2,320,0.08,640,589.41,20,Cancelled,
4824,2024-11-14 05:50:00,11538,Bengaluru,Darshini Express,Chinese,2,300,0.14,600,518.06,29,Delivered,4.4
960,2024-11-14 05:50:00,17681,Chennai,Velachery Biryani,Chinese,3,300,0.11,900,798.38,39,Delivered,4.3
1667,2024-11-14 06:50:00,13331,Pune,Pizza Hub PNE,Pizza,5,450,0.16,2250,1893.24,30,Delivered,4.9
9079,2024-11-14 18:30:00,13413,Bengaluru,Koramangala Biryani Co,South Indian,4,220,0.07,880,818.94,34,Delivered,4.3
5114,2024-11-14 20:10:00,15193,Pune,Burger Bay PNE,South Indian,1,220,0.09,220,201.08,36,Delivered,5.0
5843,2024-11-14 20:10:00,15574,Hyderabad,Bawarchi,North Indian,2,280,0.04,560,539.5,44,Delivered,4.1
8176,2024-11-14 20:20:00,16691,Pune,Pizza Hub PNE,Chinese,1,300,0.08,300,276.13,31,Delivered,4.4
3444,2024-11-14 20:30:00,17393,Mumbai,Andheri Spice,North Indian,5,280,0.07,1400,1306.38,52,Delivered,4.5
8938,2024-11-14 20:30:00,10641,Bengaluru,Koramangala Biryani Co,North Indian,4,280,0.1,1120,1007.82,41,Delivered,4.0
3520,2024-11-14 20:30:00,18258,Chennai,T Nagar Chinese,South Indian,5,220,0.08,1100,1010.93,50,Delivered,4.3
11836,2024-11-14 20:30:00,16833,Chennai,OMR Burgers,Biryani,3,320,0.06,960,899.83,39,Delivered,4.3
3732,2024-11-14 21:30:00,13175,Mumbai,Carter Desserts,Biryani,3,320,0.05,960,911.67,44,Cancelled,
7963,2024-11-14 21:40:00,16747,Hyderabad,Chinese Bowl HYD,Biryani,4,320,0.08,1280,1178.7,44,Delivered,4.8
11959,2024-11-14 22:00:00,11634,Pune,Camp Biryani House,South Indian,5,220,0.03,1100,1064.83,29,Delivered,4.2
11467,2024-11-14 22:30:00,16687,Hyderabad,Chinese Bowl HYD,South Indian,2,220,0.09,440,398.6,26,Delivered,5.0
9054,2024-11-14 22:40:00,12755,Bengaluru,Koramangala Biryani Co,South Indian,2,220,0.04,440,423.46,40,Delivered,3.7
2132,2024-11-15 01:10:00,11457,Pune,Camp Biryani House,Pizza,2,450,0.21,900,714.71,30,Delivered,4.5
5019,2024-11-15 03:00:00,13798,Pune,Camp Biryani House,Biryani,5,320,0.1,1600,1441.32,35,Delivered,4.4
2623,2024-11-15 03:10:00,17177,Chennai,Adyar Ananda,Desserts,3,180,0.17,540,450.24,39,Delivered,4.8
9034,2024-11-15 03:30:00,18712,Bengaluru,Koramangala Biryani Co,Chinese,4,300,0.09,1200,1094.6,48,Delivered,3.1
10077,2024-11-15 03:40:00,19229,Chennai,Velachery Biryani,Desserts,2,180,0.19,360,291.78,34,Cancelled,
1464,2024-11-15 03:50:00,11424,Pune,Burger Bay PNE,Biryani,4,320,0.0,1280,1280.0,23,Delivered,4.4
3067,2024-11-15 04:00:00,13145,Hyderabad,Bawarchi,Pizza,2,450,0.25,900,679.26,39,Delivered,4.4
10145,2024-11-15 04:10:00,13008,Pune,Kothrud Chinese,South Indian,1,220,0.04,220,212.16,26,Delivered,4.3
11078,2024-11-15 04:20:00,19643,Hyderabad,Bawarchi,Burgers,2,250,0.14,500,428.17,43,Delivered,4.5
2865,2024-11-15 04:20:00,14729,Bengaluru,Koramangala Biryani Co,South Indian,1,220,0.09,220,201.25,38,Delivered,3.7
11232,2024-11-15 04:30:00,18879,Pune,FC Road Spice,Biryani,4,320,0.02,1280,1254.76,33,Delivered,4.2
6068,2024-11-15 04:40:00,10735,Delhi,Pizza Hub DEL,Biryani,3,320,0.12,960,841.04,32,Delivered,4.3
6457,2024-11-15 04:50:00,13983,Bengaluru,Koramangala Biryani Co,Burgers,7,250,0.18,1750,1435.71,27,Delivered,4.7
9446,2024-11-15 05:20:00,13838,Mumbai,Pizza Hub BOM,North Indian,2,280,0.16,560,472.82,35,Delivered,4.6
10218,2024-11-15 05:30:00,12664,Delhi,Pizza Hub DEL,Chinese,3,300,0.04,900,860.03,24,Delivered,4.3
5992,2024-11-15 06:00:00,14289,Chennai,T Nagar Chinese,Biryani,4,320,0.06,1280,1202.29,35,Delivered,4.3
8399,2024-11-15 06:50:00,15091,Mumbai,BKC Biryani Works,Burgers,2,250,0.17,500,415.26,34,Delivered,4.4
9390,2024-11-15 06:50:00,16458,Pune,FC Road Spice,Burgers,2,250,0.12,500,440.12,35,Delivered,3.7
10615,2024-11-15 17:20:00,13738,Chennai,Pizza Hub CHE,Burgers,1,250,0.2,250,200.4,27,Delivered,4.2
4509,2024-11-15 18:40:00,10253,Bengaluru,Koramangala Biryani Co,Biryani,3,320,0.03,960,926.64,24,Delivered,4.6
3518,2024-11-15 19:40:00,16697,Delhi,CP Kitchen,North Indian,1,280,0.16,280,235.58,54,Delivered,4.3
8613,2024-11-15 20:00:00,16155,Pune,FC Road Spice,North Indian,3,280,0.02,840,825.05,40,Delivered,4.3
6266,2024-11-15 20:10:00,16060,Chennai,Velachery Biryani,Burgers,5,250,0.17,1250,1033.06,37,Delivered,4.9
345,2024-11-15 20:50:00,18648,Hyderabad,Chinese Bowl HYD,Burgers,3,250,0.14,750,644.01,36,Delivered,4.5
11331,2024-11-15 21:10:00,14936,Mumbai,BKC Biryani Works,Biryani,3,320,0.04,960,923.7,37,Delivered,4.6
4465,2024-11-15 21:20:00,17568,Chennai,OMR Burgers,Biryani,2,320,0.0,640,640.0,41,Delivered,4.5
5928,2024-11-15 21:50:00,14151,Delhi,Saket Chinese,Burgers,4,250,0.14,1000,855.36,26,Delivered,4.3
2492,2024-11-15 22:00:00,16669,Bengaluru,Darshini Express,Biryani,3,320,0.11,960,856.91,38,Delivered,4.9
8525,2024-11-15 22:50:00,18485,Pune,Pizza Hub PNE,South Indian,3,220,0.04,660,633.72,44,Delivered,4.3
3770,2024-11-16 00:10:00,14355,Chennai,Pizza Hub CHE,Chinese,3,300,0.12,900,791.36,39,Delivered,4.5
683,2024-11-16 00:20:00,17076,Pune,Pizza Hub PNE,North Indian,4,280,0.1,1120,1011.23,33,Delivered,4.5
1721,2024-11-16 01:40:00,13637,Mumbai,Carter Desserts,South Indian,3,220,0.11,660,588.89,17,Delivered,5.0
8450,2024-11-16 01:40:00,11843,Delhi,Karol Bagh Biryani,Biryani,3,320,0.04,960,925.11,33,Delivered,3.9
681,2024-11-16 02:20:00,18919,Delhi,Pizza Hub DEL,North Indian,4,280,0.03,1120,1081.04,43,Delivered,4.4
10484,2024-11-16 03:10:00,17794,Pune,Kothrud Chinese,North Indian,3,280,0.02,840,820.02,28,Delivered,4.8
4455,2024-11-16 03:10:00,17875,Chennai,T Nagar Chinese,North Indian,4,280,0.15,1120,951.23,25,Cancelled,
4856,2024-11-16 03:20:00,13943,Pune,Pizza Hub PNE,Pizza,3,450,0.15,1350,1143.87,25,Delivered,4.9
2152,2024-11-16 04:20:00,13497,Delhi,GK Desserts,Chinese,4,300,0.09,1200,1093.07,26,Delivered,4.2
4642,2024-11-16 04:50:00,10585,Delhi,CP Kitchen,South Indian,2,220,0.03,440,426.72,42,Delivered,4.9
1829,2024-11-16 05:00:00,18101,Hyderabad,Chinese Bowl HYD,Chinese,1,300,0.05,300,285.67,29,Delivered,4.6
5718,2024-11-16 05:00:00,11352,Hyderabad,Bawarchi,North Indian,3,280,0.11,840,744.16,35,Delivered,4.3
4971,2024-11-16 05:20:00,17289,Delhi,Karol Bagh Biryani,Biryani,1,320,0.11,320,283.93,34,Delivered,3.7
1507,2024-11-16 05:20:00,12762,Bengaluru,Darshini Express,North Indian,4,280,0.05,1120,1060.52,33,Delivered,4.5
7101,2024-11-16 05:30:00,17394,Hyderabad,Bawarchi,North Indian,3,280,0.12,840,736.87,43,Delivered,3.8
6228,2024-11-16 06:00:00,15184,Bengaluru,Namma Chinese,North Indian,2,280,0.02,560,546.57,33,Delivered,4.8
2146,2024-11-16 06:50:00,19574,Mumbai,Carter Desserts,South Indian,3,220,0.07,660,614.39,38,Delivered,3.5
213,2024-11-16 07:40:00,12395,Delhi,Saket Chinese,Pizza,3,450,0.2,1350,1078.69,34,Delivered,4.2
2257,2024-11-16 19:00:00,14830,Pune,FC Road Spice,North Indian,2,280,0.09,560,508.69,45,Delivered,3.7
3350,2024-11-16 20:00:00,12403,Delhi,Karol Bagh Biryani,Chinese,3,300,0.1,900,810.36,39,Delivered,4.1
9737,2024-11-16 20:00:00,19714,Mumbai,BKC Biryani Works,Biryani,2,320,0.08,640,591.37,52,Delivered,4.3
10840,2024-11-16 20:20:00,10646,Delhi,Karol Bagh Biryani,Chinese,2,300,0.1,600,539.07,38,Delivered,3.8
3258,2024-11-16 20:40:00,12843,Delhi,CP Kitchen,Burgers,4,250,0.16,1000,837.52,48,Cancelled,
11293,2024-11-16 20:50:00,10269,Bengaluru,Darshini Express,South Indian,2,220,0.04,440,422.31,37,Delivered,4.0
8795,2024-11-16 21:00:00,17451,Bengaluru,Darshini Express,North Indian,2,280,0.1,560,502.07,36,Delivered,3.8
3548,2024-11-16 21:10:00,18786,Mumbai,Powai Chinese,Biryani,3,320,0.05,960,914.81,45,Delivered,4.5
7397,2024-11-16 21:20:00,13821,Mumbai,Carter Desserts,South Indian,4,220,0.02,880,860.03,40,Delivered,4.4
1992,2024-11-16 21:50:00,12053,Delhi,Karol Bagh Biryani,South Indian,4,220,0.08,880,810.96,49,Cancelled,
2735,2024-11-16 21:50:00,11915,Hyderabad,Nizam Bites,Desserts,4,180,0.05,720,687.08,56,Delivered,4.0
8688,2024-11-17 00:50:00,11382,Pune,Kothrud Chinese,Chinese,2,300,0.07,600,557.57,29,Delivered,4.3
11963,2024-11-17 02:00:00,11462,Pune,Kothrud Chinese,Biryani,3,320,0.02,960,936.88,39,Delivered,4.3
7982,2024-11-17 03:00:00,15770,Mumbai,BKC Biryani Works,Chinese,1,300,0.01,300,298.13,42,Delivered,3.9
976,2024-11-17 03:30:00,19505,Hyderabad,Nizam Bites,Chinese,3,300,0.14,900,770.9,34,Delivered,4.7
6418,2024-11-17 04:00:00,13549,Delhi,Saket Chinese,North Indian,5,280,0.07,1400,1305.1,42,Delivered,4.1
2798,2024-11-17 04:10:00,14907,Pune,Pizza Hub PNE,Chinese,2,300,0.11,600,534.47,32,Cancelled,
1395,2024-11-17 04:10:00,14807,Pune,Kothrud Chinese,South Indian,2,220,0.0,440,440.0,27,Delivered,4.7
4118,2024-11-17 04:50:00,15884,Bengaluru,Darshini Express,Burgers,3,250,0.17,750,624.72,34,Cancelled,
3821,2024-11-17 05:00:00,15000,Pune,Kothrud Chinese,North Indian,3,280,0.06,840,787.23,15,Delivered,4.5
4827,2024-11-17 05:10:00,13518,Hyderabad,Nizam Bites,Biryani,3,320,0.08,960,880.45,15,Delivered,4.8
11784,2024-11-17 05:20:00,19284,Bengaluru,Namma Chinese,South Indian,2,220,0.02,440,430.08,34,Delivered,4.5
7431,2024-11-17 05:30:00,10923,Bengaluru,Pizza Hub BLR,North Indian,7,280,0.08,1960,1799.61,39,Delivered,4.2
3324,2024-11-17 05:40:00,12217,Mumbai,Andheri Spice,Pizza,3,450,0.11,1350,1195.66,44,Delivered,4.0
4577,2024-11-17 05:40:00,11447,Mumbai,Powai Chinese,South Indian,1,220,0.06,220,207.58,31,Delivered,4.6
6403,2024-11-17 06:00:00,14305,Hyderabad,Pizza Hub HYD,Biryani,4,320,0.06,1280,1208.5,30,Delivered,4.1
386,2024-11-17 06:30:00,16697,Hyderabad,Paradise,North Indian,1,280,0.09,280,254.99,23,Delivered,4.7
11772,2024-11-17 06:30:00,14356,Pune,FC Road Spice,Desserts,2,180,0.09,360,325.91,31,Returned,
5740,2024-11-17 07:20:00,12832,Mumbai,Andheri Spice,North Indian,2,280,0.09,560,510.31,35,Delivered,4.6
95,2024-11-17 07:40:00,14316,Bengaluru,Namma Chinese,Pizza,4,450,0.14,1800,1539.22,34,Delivered,4.5
5588,2024-11-17 16:50:00,16602,Hyderabad,Chinese Bowl HYD,North Indian,4,280,0.09,1120,1013.79,27,Delivered,4.1
10092,2024-11-17 19:20:00,15076,Bengaluru,Namma Chinese,Desserts,3,180,0.14,540,465.93,49,Delivered,4.3
3653,2024-11-17 19:40:00,17875,Chennai,Pizza Hub CHE,Chinese,3,300,0.1,900,812.09,34,Delivered,4.2
8955,2024-11-17 20:00:00,10122,Chennai,OMR Burgers,Biryani,6,320,0.04,1920,1844.54,40,Delivered,3.4
1349,2024-11-17 20:00:00,12238,Mumbai,Pizza Hub BOM,Biryani,2,320,0.04,640,614.03,41,Delivered,4.4
9407,2024-11-17 20:00:00,16812,Delhi,GK Desserts,Biryani,3,320,0.05,960,913.91,43,Delivered,3.2
8906,2024-11-17 20:30:00,16009,Bengaluru,Pizza Hub BLR,Desserts,5,180,0.13,900,786.01,32,Delivered,4.2
531,2024-11-17 20:40:00,17269,Hyderabad,Nizam Bites,Biryani,5,320,0.04,1600,1539.7,44,Delivered,4.0
1528,2024-11-17 20:40:00,13408,Pune,Burger Bay PNE,Burgers,1,250,0.18,250,204.38,32,Delivered,4.5
2660,2024-11-17 20:50:00,19504,Chennai,Pizza Hub CHE,North Indian,4,280,0.01,1120,1104.1,39,Delivered,3.5
6760,2024-11-17 20:50:00,11472,Chennai,Pizza Hub CHE,Pizza,4,450,0.19,1800,1456.04,46,Delivered,4.1
7203,2024-11-17 21:00:00,11144,Delhi,Karol Bagh Biryani,Pizza,2,450,0.16,900,756.92,34,Delivered,4.4
11198,2024-11-17 21:50:00,12892,Hyderabad,Nizam Bites,Chinese,3,300,0.14,900,772.44,44,Delivered,4.1
5923,2024-11-17 22:20:00,18938,Bengaluru,Darshini Express,Burgers,4,250,0.2,1000,803.39,49,Delivered,4.1
11618,2024-11-17 22:30:00,16905,Pune,FC Road Spice,Chinese,3,300,0.08,900,829.55,33,Delivered,5.0
11961,2024-11-18 01:10:00,12750,Mumbai,Powai Chinese,Pizza,1,450,0.16,450,378.94,23,Delivered,4.4
6928,2024-11-18 03:20:00,16600,Hyderabad,Bawarchi,Biryani,2,320,0.0,640,640.0,40,Cancelled,
4803,2024-11-18 03:50:00,19732,Hyderabad,Paradise,Chinese,2,300,0.16,600,503.22,29,Delivered,4.6
1985,2024-11-18 04:00:00,15986,Mumbai,Powai Chinese,Chinese,3,300,0.19,900,732.32,51,Delivered,4.0
6428,2024-11-18 04:10:00,15491,Bengaluru,Pizza Hub BLR,North Indian,2,280,0.09,560,509.74,39,Delivered,3.3
7207,2024-11-18 04:20:00,10418,Hyderabad,Bawarchi,Pizza,3,450,0.19,1350,1093.53,21,Delivered,4.1
6487,2024-11-18 04:20:00,10638,Pune,Camp Biryani House,Desserts,4,180,0.11,720,642.65,33,Delivered,4.2
7934,2024-11-18 04:20:00,19448,Mumbai,Powai Chinese,Biryani,3,320,0.02,960,944.88,27,Delivered,4.1
7692,2024-11-18 04:30:00,14638,Delhi,Karol Bagh Biryani,South Indian,2,220,0.1,440,394.81,29,Delivered,4.7
8654,2024-11-18 05:00:00,17182,Hyderabad,Bawarchi,Burgers,1,250,0.09,250,226.39,26,Delivered,4.3
6154,2024-11-18 05:40:00,14102,Pune,Kothrud Chinese,North Indian,2,280,0.03,560,542.89,37,Delivered,4.6
9311,2024-11-18 16:10:00,15651,Delhi,CP Kitchen,Pizza,3,450,0.15,1350,1148.14,28,Delivered,4.5
7322,2024-11-18 16:50:00,16909,Bengaluru,Namma Chinese,North Indian,1,280,0.08,280,258.79,40,Delivered,3.5
10307,2024-11-18 17:00:00,15565,Bengaluru,Taste of Indiranagar,Desserts,4,180,0.14,720,619.86,44,Delivered,4.2
627,2024-11-18 17:40:00,19151,Delhi,Saket Chinese,Pizza,5,450,0.11,2250,1991.81,28,Delivered,4.4
8015,2024-11-18 17:50:00,15590,Chennai,OMR Burgers,Chinese,3,300,0.12,900,794.19,26,Delivered,4.4
8625,2024-11-18 19:10:00,19848,Delhi,Karol Bagh Biryani,North Indian,3,280,0.08,840,772.44,36,Delivered,4.2
173,2024-11-18 20:00:00,16497,Chennai,OMR Burgers,Burgers,3,250,0.21,750,594.1,45,Delivered,3.8
8303,2024-11-18 20:30:00,17374,Hyderabad,Chinese Bowl HYD,Chinese,5,300,0.13,1500,1308.28,28,Delivered,3.8
1044,2024-11-18 20:30:00,17360,Hyderabad,Paradise,Burgers,2,250,0.19,500,406.48,33,Delivered,4.3
3696,2024-11-18 20:40:00,18345,Hyderabad,Chinese Bowl HYD,South Indian,1,220,0.1,220,199.09,38,Delivered,4.2
1637,2024-11-18 20:50:00,18676,Bengaluru,Namma Chinese,Pizza,2,450,0.18,900,741.5,36,Delivered,4.3
5719,2024-11-18 21:00:00,14064,Hyderabad,Paradise,Biryani,2,320,0.13,640,558.61,39,Delivered,4.5
6004,2024-11-18 21:00:00,16338,Delhi,Saket Chinese,Burgers,3,250,0.21,750,591.4,50,Delivered,3.5
850,2024-11-18 21:20:00,13323,Delhi,Saket Chinese,Desserts,3,180,0.05,540,511.1,40,Delivered,4.1
838,2024-11-18 21:20:00,14573,Hyderabad,Nizam Bites,Chinese,4,300,0.11,1200,1066.12,42,Delivered,4.1
11097,2024-11-18 21:20:00,16639,Bengaluru,Taste of Indiranagar,Desserts,2,180,0.17,360,299.6,44,Delivered,3.7
10136,2024-11-18 21:30:00,15854,Delhi,GK Desserts,Pizza,2,450,0.15,900,769.21,32,Delivered,4.2
11491,2024-11-18 21:30:00,19928,Bengaluru,Darshini Express,North Indian,2,280,0.12,560,494.11,40,Delivered,4.9
6109,2024-11-18 21:50:00,18096,Bengaluru,Darshini Express,North Indian,2,280,0.04,560,540.01,46,Delivered,3.7
395,2024-11-18 22:00:00,15996,Bengaluru,Namma Chinese,Desserts,1,180,0.15,180,153.79,41,Delivered,4.1
1498,2024-11-18 22:00:00,12522,Bengaluru,Koramangala Biryani Co,Burgers,5,250,0.16,1250,1051.03,45,Delivered,3.7
573,2024-11-18 22:10:00,12330,Delhi,Saket Chinese,Chinese,6,300,0.1,1800,1624.09,41,Cancelled,
3600,2024-11-18 22:10:00,18064,Mumbai,Pizza Hub BOM,Burgers,3,250,0.15,750,639.46,37,Delivered,4.3
2434,2024-11-18 22:20:00,19060,Delhi,GK Desserts,South Indian,3,220,0.12,660,581.62,46,Delivered,4.6
9216,2024-11-18 22:20:00,11076,Delhi,CP Kitchen,Pizza,5,450,0.21,2250,1782.96,38,Returned,
1569,2024-11-18 23:10:00,12317,Delhi,Saket Chinese,Pizza,4,450,0.26,1800,1327.02,43,Delivered,4.1
4524,2024-11-18 23:40:00,17366,Delhi,GK Desserts,Biryani,2,320,0.04,640,613.83,31,Delivered,4.3
3839,2024-11-18 23:40:00,16704,Bengaluru,Koramangala Biryani Co,Chinese,1,300,0.1,300,268.96,29,Delivered,4.6
5163,2024-11-18 23:40:00,17522,Hyderabad,Bawarchi,South Indian,2,220,0.06,440,412.47,36,Delivered,4.3
1277,2024-11-19 01:00:00,13096,Bengaluru,Darshini Express,North Indian,6,280,0.1,1680,1513.74,47,Delivered,4.2
7538,2024-11-19 02:10:00,12808,Mumbai,Pizza Hub BOM,Desserts,2,180,0.17,360,298.28,27,Delivered,3.8
7879,2024-11-19 03:10:00,19331,Hyderabad,Paradise,Desserts,4,180,0.11,720,639.78,32,Delivered,5.0
3389,2024-11-19 03:20:00,15214,Hyderabad,Nizam Bites,North Indian,6,280,0.09,1680,1520.56,33,Delivered,4.3
1893,2024-11-19 03:40:00,12018,Mumbai,BKC Biryani Works,South Indian,2,220,0.01,440,436.37,29,Delivered,4.9
4769,2024-11-19 03:50:00,18863,Hyderabad,Bawarchi,Desserts,4,180,0.11,720,641.34,26,Delivered,4.0
10106,2024-11-19 04:20:00,12374,Chennai,Pizza Hub CHE,Biryani,2,320,0.08,640,589.66,36,Delivered,4.3
3295,2024-11-19 04:20:00,16517,Pune,Camp Biryani House,Burgers,3,250,0.13,750,652.51,35,Delivered,4.4
886,2024-11-19 04:20:00,17961,Mumbai,Andheri Spice,Biryani,2,320,0.0,640,640.0,28,Delivered,4.3
8318,2024-11-19 04:30:00,13467,Bengaluru,Koramangala Biryani Co,North Indian,2,280,0.11,560,498.18,25,Delivered,4.3
4890,2024-11-19 04:50:00,16371,Delhi,CP Kitchen,South Indian,4,220,0.09,880,797.26,34,Delivered,4.2
9137,2024-11-19 05:00:00,17124,Mumbai,Pizza Hub BOM,Burgers,2,250,0.17,500,416.36,36,Delivered,4.0
925,2024-11-19 05:10:00,11461,Pune,Pizza Hub PNE,Burgers,4,250,0.14,1000,860.23,34,Delivered,4.1
10624,2024-11-19 05:20:00,14555,Bengaluru,Pizza Hub BLR,South Indian,2,220,0.1,440,397.18,43,Delivered,4.0
4219,2024-11-19 05:20:00,11427,Hyderabad,Paradise,Chinese,4,300,0.2,1200,962.8,49,Delivered,3.7
962,2024-11-19 05:30:00,15660,Hyderabad,Pizza Hub HYD,Biryani,2,320,0.05,640,608.04,19,Delivered,4.2
4547,2024-11-19 05:40:00,12288,Delhi,Karol Bagh Biryani,Burgers,2,250,0.13,500,437.27,32,Delivered,4.4
279,2024-11-19 06:50:00,19472,Mumbai,BKC Biryani Works,South Indian,3,220,0.09,660,597.58,44,Cancelled,
6316,2024-11-19 07:30:00,14566,Delhi,Karol Bagh Biryani,North Indian,5,280,0.12,1400,1238.61,31,Delivered,4.8
5150,2024-11-19 16:30:00,13602,Hyderabad,Pizza Hub HYD,Desserts,6,180,0.19,1080,878.88,36,Delivered,3.8
6356,2024-11-19 18:50:00,17799,Chennai,OMR Burgers,South Indian,5,220,0.08,1100,1011.22,39,Delivered,4.7
11627,2024-11-19 20:00:00,10073,Chennai,Velachery Biryani,Pizza,7,450,0.16,3150,2630.27,46,Delivered,3.7
4950,2024-11-19 20:00:00,14564,Hyderabad,Paradise,Biryani,4,320,0.09,1280,1166.79,42,Delivered,4.2
7410,2024-11-19 20:10:00,18765,Pune,Kothrud Chinese,South Indian,1,220,0.03,220,213.79,36,Delivered,4.0
5702,2024-11-19 20:20:00,13454,Hyderabad,Nizam Bites,North Indian,2,280,0.06,560,524.17,37,Delivered,4.5
7651,2024-11-19 20:20:00,12378,Pune,Camp Biryani House,Desserts,1,180,0.16,180,152.06,38,Delivered,4.5
10654,2024-11-19 20:50:00,18632,Mumbai,Carter Desserts,Biryani,3,320,0.08,960,878.49,41,Delivered,3.9
7628,2024-11-19 20:50:00,13269,Chennai,Pizza Hub CHE,South Indian,1,220,0.03,220,212.8,28,Delivered,5.0
970,2024-11-19 21:00:00,15135,Bengaluru,Taste of Indiranagar,South Indian,2,220,0.02,440,433.15,42,Delivered,4.2
6583,2024-11-19 21:00:00,19282,Bengaluru,Taste of Indiranagar,Pizza,4,450,0.2,1800,1447.91,26,Returned,
8036,2024-11-19 22:50:00,13179,Pune,Burger Bay PNE,Burgers,1,250,0.21,250,198.35,38,Delivered,3.8
3706,2024-11-19 23:50:00,15708,Pune,Burger Bay PNE,South Indian,2,220,0.15,440,373.23,47,Delivered,4.6
7948,2024-11-20 00:30:00,16706,Bengaluru,Darshini Express,North Indian,4,280,0.07,1120,1039.3,34,Cancelled,
4754,2024-11-20 00:40:00,14142,Bengaluru,Namma Chinese,North Indian,2,280,0.05,560,529.32,31,Cancelled,
2951,2024-11-20 00:40:00,10572,Bengaluru,Namma Chinese,North Indian,4,280,0.11,1120,993.54,36,Delivered,4.7
494,2024-11-20 01:40:00,11706,Bengaluru,Darshini Express,South Indian,2,220,0.01,440,437.43,42,Delivered,4.6
10287,2024-11-20 03:30:00,17112,Mumbai,Andheri Spice,North Indian,5,280,0.0,1400,1400.0,30,Delivered,4.3
3265,2024-11-20 03:30:00,14536,Mumbai,Andheri Spice,North Indian,3,280,0.03,840,815.35,52,Delivered,4.1
7523,2024-11-20 03:30:00,15020,Mumbai,Powai Chinese,Burgers,3,250,0.14,750,645.1,34,Delivered,4.7
4207,2024-11-20 03:50:00,11040,Pune,Pizza Hub PNE,Desserts,3,180,0.05,540,510.32,30,Delivered,3.6
8814,2024-11-20 03:50:00,15179,Bengaluru,Namma Chinese,Chinese,1,300,0.06,300,282.44,36,Delivered,4.8
10868,2024-11-20 04:00:00,17545,Pune,Kothrud Chinese,North Indian,2,280,0.07,560,518.3,23,Delivered,4.1
6124,2024-11-20 04:20:00,18023,Delhi,GK Desserts,North Indian,1,280,0.12,280,246.94,29,Delivered,4.8
6775,2024-11-20 04:20:00,13581,Hyderabad,Nizam Bites,South Indian,1,220,0.02,220,215.39,37,Delivered,4.0
4867,2024-11-20 04:30:00,11658,Chennai,T Nagar Chinese,South Indian,4,220,0.01,880,868.22,32,Delivered,4.8
10022,2024-11-20 04:50:00,18997,Hyderabad,Paradise,Biryani,2,320,0.09,640,579.79,19,Delivered,4.4
11396,2024-11-20 05:20:00,17704,Bengaluru,Namma Chinese,Biryani,4,320,0.03,1280,1247.21,47,Delivered,4.4
1938,2024-11-20 05:20:00,19789,Hyderabad,Bawarchi,South Indian,3,220,0.09,660,601.23,30,Delivered,4.4
5330,2024-11-20 05:30:00,17999,Chennai,Pizza Hub CHE,South Indian,5,220,0.02,1100,1082.28,27,Delivered,4.7
9331,2024-11-20 05:40:00,14031,Delhi,Karol Bagh Biryani,Chinese,3,300,0.08,900,826.13,32,Delivered,4.4
4025,2024-11-20 06:00:00,15828,Bengaluru,Taste of Indiranagar,Biryani,2,320,0.05,640,608.6,39,Delivered,4.2
1291,2024-11-20 06:20:00,15502,Bengaluru,Taste of Indiranagar,South Indian,4,220,0.05,880,838.06,46,Delivered,4.0
8940,2024-11-20 06:40:00,12143,Hyderabad,Paradise,Burgers,4,250,0.05,1000,945.67,33,Delivered,4.3
2887,2024-11-20 06:50:00,13596,Bengaluru,Taste of Indiranagar,Chinese,3,300,0.17,900,747.01,33,Delivered,4.1
